BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;HAVO/VWO lj 3;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;12;13;0;0;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;HAVO/VWO lj 3;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;61;69;0;0;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;17;25;32;29;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VMBO TL lj 3-4;Landbouw;N.v.t.;0473;MAVO/Theor Lw-Profiel Landbouw;0;0;0;0;0;1;1;1;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;39;2;18;5;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;10;17;10;31;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VMBO uitbest. aan VAVO;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;4;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;13;7;9;10;7;11
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;0;0;0;1
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;9;1;7;2;5
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;2;1;0;0;4
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;9;5;7;6;6;4
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;0;0;0;0;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;13;5;5;4;1;2
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;0;1;0;2;0
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;13;15;10;10;9;6
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;1;0;1;1;4
18TR;07;OZHW loc. Dalton Barendrecht;BARENDRECHT;Zuid-Holland;VWO uitbest. aan VAVO;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
18TR;10;OZHW locatie Maxima;RIDDERKERK;Zuid-Holland;Praktijkonderwijs alle vj;N.v.t.;N.v.t.;0090;Praktijkonderwijs;10;7;11;5;8;5;9;7;8;7;0;2
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;28;37;31;31;0;0;0;0;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;23;16;27;16;0;0;0;0;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;2;3;5;1;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;8;0;11;2;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;6;0;3;1;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;2;0;1;0;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Techniek;Media, vormgeving en ICT;6321;VMBO KB Media, vormgeving en ICT;0;0;0;0;21;4;28;10;0;0;0;0
18TR;11;OZHW locatie Focus;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Techniek;Media, vormgeving en ICT;6365;LWOO KB Media, vormgeving en ICT;0;0;0;0;5;2;3;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0012;Ljvb op VMBO-Gm Lw;6;6;7;7;0;0;0;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;0;1;3;5;0;0;0;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;10;9;5;13;0;0;0;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;8;8;10;13;0;0;0;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;4;11;0;3;0;0;0;0;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;Landbouw;Groen;6711;VMBO BB Groen;0;0;0;0;5;8;5;8;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;Landbouw;Groen;6755;LWOO BB Groen;0;0;0;0;10;14;8;12;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;Landbouw;Groen;7755;LWOO BB LWT Groen;0;0;0;0;1;0;1;2;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO GL lj 3-4;Landbouw;Groen;6731;VMBO GL Groen;0;0;0;0;7;12;4;10;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Landbouw;Groen;6721;VMBO KB Groen;0;0;0;0;5;5;7;10;0;0;0;0
18TR;12;OZHWgroen;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;Landbouw;Groen;6765;LWOO KB Groen;0;0;0;0;1;2;0;5;0;0;0;0
18UZ;00;PrO Stadskanaal;STADSKANAAL;Groningen;Praktijkonderwijs alle vj;N.v.t.;N.v.t.;0090;Praktijkonderwijs;23;19;26;9;20;20;33;12;13;6;3;4
18VA;00;Praktijk College Spijkenisse;SPIJKENISSE;Zuid-Holland;Praktijkonderwijs alle vj;N.v.t.;N.v.t.;0090;Praktijkonderwijs;34;18;28;13;16;17;22;11;20;11;1;0
18VA;01;Praktijk College Spijkenisse;OUD-BEIJERLAND;Zuid-Holland;Praktijkonderwijs alle vj;N.v.t.;N.v.t.;0090;Praktijkonderwijs;4;1;7;1;6;3;1;0;1;0;0;0
18VX;00;ProNovaCollege voor PRO;SCHIEDAM;Zuid-Holland;Praktijkonderwijs alle vj;N.v.t.;N.v.t.;0090;Praktijkonderwijs;46;49;37;40;40;20;33;31;20;24;3;2
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;29;40;0;0;0;0;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0017;Ljvb op VWO;9;18;0;0;0;0;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;6;11;41;28;0;0;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;8;11;0;0;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0300;HAVO;0;0;47;44;0;0;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;8;3;6;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;33;15;19;12;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;20;27;16;15;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;9;1;6;3;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;0;1;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;2;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO/VWO lj 3;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;39;25;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO/VWO lj 3;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;2;5;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;HAVO/VWO lj 3;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;47;47;0;0;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;0;0;3;0;2
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;0;6;15;5;5
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;10;7;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;2;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;0;0;9;16;5;6
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;1;3;0;1
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;0;1;5;5;7;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;0;0;2;3;4
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;26;18;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;6;0;0;0;0
18WS;00;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VWO uitbest. aan VAVO;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;3
18WS;01;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VMBO BL lj 3-4;Economie;Economie en ondernemen;7411;VMBO BB LWT Economie en ondernemen;0;0;0;0;12;0;8;1;0;0;0;0
18WS;01;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VMBO BL lj 3-4;Zorg & Welzijn;Zorg en welzijn;7611;VMBO BB LWT Zorg en welzijn;0;0;0;0;1;4;0;0;0;0;0;0
18WS;02;Anna van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;17;6;15;4;0;0;0;0;0;0;0;0
18WS;02;Anna van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;1;2;1;3;0;0;0;0;0;0;0;0
18WS;04;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;55;53;0;0;0;0;0;0;0;0;0;0
18WS;04;Anna Van Ryn College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;48;40;0;0;0;0;0;0;0;0
18WS;04;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;25;16;17;18;0;0;0;0
18WS;04;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;27;15;12;11;0;0;0;0
18WS;04;Anna Van Ryn College;NIEUWEGEIN;Utrecht;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;5;32;8;14;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;20;26;0;0;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;27;31;0;0;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;17;18;26;37;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;11;3;7;6;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0300;HAVO;0;0;40;37;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;18;25;21;32;0;0;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO lj 4-5;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;6;14;6;11;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO lj 4-5;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;29;25;28;17;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO lj 4-5;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;15;11;15;20;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO lj 4-5;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;4;4;9;2;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;34;40;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;5;6;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;35;48;0;0;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;40;40;28;23;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VMBO TL lj 3-4;Landbouw;N.v.t.;0473;MAVO/Theor Lw-Profiel Landbouw;0;0;0;0;0;0;2;1;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;12;1;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;9;20;0;0;0;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;6;2;3;0;8
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;1
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;7;9;16;15;9;7
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;0;1;0;1
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;12;29;8;13;11;9
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;2;3;0;2
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;4;2;6;4;11;1
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO lj 4-6;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;1;0;2;1;0
18XR;00;Rythovius College;EERSEL;Noord-Brabant;VWO uitbest. aan VAVO;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;1;1
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;54;84;0;0;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;48;43;0;0;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0016;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;20;51;32;45;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;39;38;43;44;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0300;HAVO;0;0;51;58;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;Brugjaar 1-2;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;76;62;0;0;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;7;26;7;10;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;50;51;52;27;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;1;10;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;26;48;15;23;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;13;3;15;2;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO lj 4-5;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;13;7;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;5;9;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;13;54;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;33;48;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;HAVO/VWO lj 3;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;41;64;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;26;18;52;40;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO TL lj 3-4;Landbouw;N.v.t.;0473;MAVO/Theor Lw-Profiel Landbouw;0;0;0;0;13;6;12;21;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;39;3;39;3;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;23;32;20;48;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO uitbest. aan VAVO;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;3;1;0;0;0;0;0;0
18XU;00;Beatrix College;TILBURG;Noord-Brabant;VMBO uitbest. aan VAVO;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;5;1;0;0;0;0
